seed,episode,model,rule_id,rule_kind,occurrence,provisional_acc,before_acc,n_query_acc,rho,a_n_distance,background_acc
1,21,IDLGated,recurring_2,recurring,3,1.0,0.34375,0.6458333134651184,0.8175744414329529,0.022898157398033362,0.880859375
1,22,MLP,recurring_1,recurring,4,1.0,1.0,0.0,1.0,0.0,0.703125
1,22,ChevronSlow,recurring_1,recurring,4,1.0,0.1666666716337204,0.5520833134651184,1.0,0.02104563960708715,0.765625
1,22,IDLGated,recurring_1,recurring,4,1.0,0.4375,0.7604166865348816,0.9890130758285522,0.01762224643260418,0.826171875
1,23,MLP,recurring_2,recurring,4,1.0,1.0,0.0,1.0,0.0,0.751953125
1,23,ChevronSlow,recurring_2,recurring,4,1.0,0.5625,0.8541666865348816,1.0,0.016655230320602014,0.751953125
1,23,IDLGated,recurring_2,recurring,4,1.0,0.8958333134651184,1.0,0.9890130758285522,0.01229280594742451,0.8046875
1,24,MLP,recurring_3,recurring,3,1.0,0.0,0.0,1.0,0.0,0.501953125
1,24,ChevronSlow,recurring_3,recurring,3,1.0,0.0,0.3541666567325592,1.0,0.02785376933078069,0.810546875
1,24,IDLGated,recurring_3,recurring,3,1.0,0.010416666977107525,0.1666666716337204,0.8175744414329529,0.021416560388732978,0.75
1,25,MLP,recurring_1,recurring,5,1.0,1.0,0.0,1.0,0.0,0.767578125
1,25,ChevronSlow,recurring_1,recurring,5,0.8958333134651184,0.2395833283662796,0.4375,1.0,0.021013099566897855,0.837890625
1,25,IDLGated,recurring_1,recurring,5,1.0,1.0,1.0,0.9994471669197083,0.01574676965563669,0.787109375
1,26,MLP,one_shot_6,one_shot,1,0.96875,0.7708333134651184,0.0,1.0,0.0,0.802734375
1,26,ChevronSlow,one_shot_6,one_shot,1,0.9166666865348816,0.84375,0.8541666865348816,1.0,0.010580851141135572,0.880859375
1,26,IDLGated,one_shot_6,one_shot,1,0.84375,0.84375,0.84375,0.010986942797899246,0.010195967333792562,0.787109375
1,27,MLP,recurring_3,recurring,4,1.0,0.1458333283662796,0.0,1.0,0.0,0.56640625
1,27,ChevronSlow,recurring_3,recurring,4,1.0,0.010416666977107525,0.46875,1.0,0.023846068878564435,0.826171875
1,27,IDLGated,recurring_3,recurring,4,1.0,0.02083333395421505,0.15625,0.9890130758285522,0.021913350652621573,0.736328125
1,28,MLP,recurring_2,recurring,5,0.9375,0.2604166567325592,0.0,1.0,0.0,0.833984375
1,28,ChevronSlow,recurring_2,recurring,5,0.8125,0.2291666716337204,0.3541666567325592,1.0,0.018124400622501875,0.9140625
1,28,IDLGated,recurring_2,recurring,5,0.9270833134651184,1.0,1.0,0.9994471669197083,0.014782895242859175,0.8046875
1,29,MLP,recurring_0,recurring,7,1.0,0.0,0.0,1.0,0.0,0.5234375
1,29,ChevronSlow,recurring_0,recurring,7,1.0,0.0,0.0,1.0,0.018606288926300212,0.861328125
1,29,IDLGated,recurring_0,recurring,7,1.0,0.0,0.0,0.9999985694885254,0.01761152382538727,0.74609375
1,30,MLP,recurring_3,recurring,5,1.0,1.0,0.0,1.0,0.0,0.56640625
1,30,ChevronSlow,recurring_3,recurring,5,1.0,0.3854166567325592,0.5833333134651184,1.0,0.012106595616701799,0.81640625
1,30,IDLGated,recurring_3,recurring,5,1.0,0.2291666716337204,0.4791666567325592,0.9994471669197083,0.012429487962174334,0.650390625
1,31,MLP,recurring_1,recurring,6,1.0,0.6666666865348816,0.0,1.0,0.0,0.787109375
1,31,ChevronSlow,recurring_1,recurring,6,0.9375,0.1875,0.4166666567325592,1.0,0.022923068157368862,0.880859375
1,31,IDLGated,recurring_1,recurring,6,0.96875,1.0,1.0,0.9999724626541138,0.012559571041063495,0.744140625
1,32,MLP,recurring_1,recurring,7,1.0,1.0,0.0,1.0,0.0,0.80078125
1,32,ChevronSlow,recurring_1,recurring,7,0.9166666865348816,0.3229166567325592,0.5729166865348816,1.0,0.023070568233306735,0.87109375
1,32,IDLGated,recurring_1,recurring,7,1.0,1.0,1.0,0.9999985694885254,0.007011977653063087,0.740234375
1,33,MLP,one_shot_15,one_shot,1,1.0,0.6770833134651184,0.0,1.0,0.0,0.7734375
1,33,ChevronSlow,one_shot_15,one_shot,1,1.0,0.6145833134651184,0.8125,1.0,0.019491805151094253,0.89453125
1,33,IDLGated,one_shot_15,one_shot,1,0.96875,0.84375,0.84375,0.010986942797899246,0.017976778455601257,0.740234375
1,34,MLP,recurring_2,recurring,6,1.0,0.40625,0.0,1.0,0.0,0.83984375
1,34,ChevronSlow,recurring_2,recurring,6,0.8854166865348816,0.3020833432674408,0.6458333134651184,1.0,0.02234295327449222,0.91015625
1,34,IDLGated,recurring_2,recurring,6,1.0,1.0,1.0,0.9999724626541138,0.012380096121763351,0.787109375
1,35,MLP,recurring_0,recurring,8,1.0,0.0,0.0,1.0,0.0,0.48828125
1,35,ChevronSlow,recurring_0,recurring,8,1.0,0.0,0.0,1.0,0.021851758469327638,0.8984375
1,35,IDLGated,recurring_0,recurring,8,1.0,0.0,0.0,0.9999998807907104,0.018273747331307336,0.7578125
1,36,MLP,recurring_3,recurring,6,1.0,1.0,0.0,1.0,0.0,0.48828125
1,36,ChevronSlow,recurring_3,recurring,6,1.0,0.09375,0.53125,1.0,0.015311938109387047,0.830078125
1,36,IDLGated,recurring_3,recurring,6,1.0,0.1458333283662796,0.5520833134651184,0.9999724626541138,0.013082166510742406,0.62109375
1,37,MLP,one_shot_4,one_shot,1,0.9791666865348816,1.0,0.0,1.0,0.0,0.78515625
1,37,ChevronSlow,one_shot_4,one_shot,1,0.7708333134651184,0.53125,0.59375,1.0,0.018827667682257195,0.912109375
1,37,IDLGated,one_shot_4,one_shot,1,0.8020833134651184,1.0,1.0,0.010986942797899246,0.01655923689002489,0.62109375
1,38,MLP,one_shot_13,one_shot,1,1.0,0.7708333134651184,0.0,1.0,0.0,0.701171875
1,38,ChevronSlow,one_shot_13,one_shot,1,1.0,0.4166666567325592,0.8125,1.0,0.021836823623499715,0.884765625
1,38,IDLGated,one_shot_13,one_shot,1,1.0,1.0,1.0,0.010986942797899246,0.02000466234552888,0.62109375
1,39,MLP,recurring_1,recurring,8,1.0,0.4166666567325592,0.0,1.0,0.0,0.556640625
1,39,ChevronSlow,recurring_1,recurring,8,1.0,0.1145833358168602,0.5,1.0,0.02276415836832247,0.912109375
1,39,IDLGated,recurring_1,recurring,8,1.0,1.0,1.0,0.9999998807907104,0.014282156566368697,0.724609375
1,40,MLP,one_shot_5,one_shot,1,1.0,1.0,0.0,1.0,0.0,0.578125
1,40,ChevronSlow,one_shot_5,one_shot,1,1.0,0.0,0.2291666716337204,1.0,0.016877007136301653,0.833984375
1,40,IDLGated,one_shot_5,one_shot,1,1.0,0.28125,0.28125,0.010986942797899246,0.016790556184677206,0.72265625
1,41,MLP,one_shot_8,one_shot,1,1.0,1.0,0.0,1.0,0.0,0.69921875
1,41,ChevronSlow,one_shot_8,one_shot,1,1.0,0.84375,0.9791666865348816,1.0,0.01474806672478954,0.82421875
1,41,IDLGated,one_shot_8,one_shot,1,0.9479166865348816,1.0,1.0,0.010986942797899246,0.013475962231081823,0.724609375
1,42,MLP,recurring_2,recurring,7,1.0,0.375,0.0,1.0,0.0,0.84765625
1,42,ChevronSlow,recurring_2,recurring,7,0.9479166865348816,0.25,0.71875,1.0,0.024764652922394367,0.8984375
1,42,IDLGated,recurring_2,recurring,7,1.0,1.0,1.0,0.9999985694885254,0.01215158119005571,0.77734375
1,43,MLP,recurring_3,recurring,7,1.0,0.0,0.0,1.0,0.0,0.49609375
1,43,ChevronSlow,recurring_3,recurring,7,1.0,0.0416666679084301,0.4479166567325592,1.0,0.016439907140259547,0.818359375
1,43,IDLGated,recurring_3,recurring,7,1.0,0.010416666977107525,0.3229166567325592,0.9999985694885254,0.01645903447658526,0.66015625
1,44,MLP,recurring_2,recurring,8,1.0,1.0,0.0,1.0,0.0,0.8125
1,44,ChevronSlow,recurring_2,recurring,8,1.0,0.375,0.71875,1.0,0.020363431999654617,0.912109375
1,44,IDLGated,recurring_2,recurring,8,1.0,1.0,1.0,0.9999998807907104,0.014851369983803582,0.78515625
1,45,MLP,recurring_0,recurring,9,1.0,0.0,0.0,1.0,0.0,0.48828125
1,45,ChevronSlow,recurring_0,recurring,9,1.0,0.0,0.0,1.0,0.020798181099372936,0.875
1,45,IDLGated,recurring_0,recurring,9,1.0,0.0,0.02083333395421505,1.0,0.014740724503071036,0.69140625
1,46,MLP,one_shot_12,one_shot,1,1.0,1.0,0.0,1.0,0.0,0.48828125
1,46,ChevronSlow,one_shot_12,one_shot,1,1.0,0.15625,0.6770833134651184,1.0,0.018726515112491796,0.810546875
1,46,IDLGated,one_shot_12,one_shot,1,1.0,1.0,1.0,0.010986942797899246,0.010146361517218443,0.689453125
1,47,MLP,recurring_3,recurring,8,1.0,1.0,0.0,1.0,0.0,0.509765625
1,47,ChevronSlow,recurring_3,recurring,8,1.0,0.1770833283662796,0.7916666865348816,1.0,0.018125840906722448,0.755859375
1,47,IDLGated,recurring_3,recurring,8,1.0,0.2708333432674408,1.0,0.9999998807907104,0.014709867498198168,0.48828125
1,48,MLP,recurring_1,recurring,9,1.0,1.0,0.0,1.0,0.0,0.58203125
1,48,ChevronSlow,recurring_1,recurring,9,0.96875,0.09375,0.3958333432674408,1.0,0.020770956973140017,0.884765625
1,48,IDLGated,recurring_1,recurring,9,0.9583333134651184,1.0,1.0,1.0,0.017746439920606816,0.78125
1,49,MLP,recurring_2,recurring,9,1.0,1.0,0.0,1.0,0.0,0.833984375
1,49,ChevronSlow,recurring_2,recurring,9,1.0,0.40625,0.90625,1.0,0.017730315883066988,0.88671875
1,49,IDLGated,recurring_2,recurring,9,1.0,1.0,1.0,1.0,0.015182108470861912,0.8125
1,50,MLP,one_shot_2,one_shot,1,1.0,0.0,0.0,1.0,0.0,0.509765625
1,50,ChevronSlow,one_shot_2,one_shot,1,1.0,0.0,0.1354166716337204,1.0,0.013879431383009344,0.84375
1,50,IDLGated,one_shot_2,one_shot,1,1.0,0.03125,0.03125,0.010986942797899246,0.014090014553071292,0.8125
1,51,MLP,recurring_0,recurring,10,1.0,1.0,0.0,1.0,0.0,0.5
1,51,ChevronSlow,recurring_0,recurring,10,1.0,0.0,0.78125,1.0,0.01911892927233877,0.76953125
1,51,IDLGated,recurring_0,recurring,10,1.0,0.0,0.0,1.0,0.019568275734991213,0.8125
1,52,MLP,recurring_3,recurring,9,1.0,1.0,0.0,1.0,0.0,0.521484375
1,52,ChevronSlow,recurring_3,recurring,9,1.0,0.1666666716337204,0.5104166865348816,1.0,0.019683542245311526,0.775390625
1,52,IDLGated,recurring_3,recurring,9,0.9791666865348816,0.0,0.9166666865348816,1.0,0.014658342277571033,0.671875
1,53,MLP,recurring_1,recurring,10,1.0,1.0,0.0,1.0,0.0,0.5390625
1,53,ChevronSlow,recurring_1,recurring,10,0.9270833134651184,0.1770833283662796,0.4166666567325592,1.0,0.01851953221125112,0.859375
1,53,IDLGated,recurring_1,recurring,10,0.9895833134651184,0.5833333134651184,0.8645833134651184,1.0,0.013001269197306233,0.8203125
1,54,MLP,recurring_3,recurring,10,1.0,1.0,0.0,1.0,0.0,0.595703125
1,54,ChevronSlow,recurring_3,recurring,10,1.0,0.2395833283662796,0.625,1.0,0.015591916337271708,0.837890625
1,54,IDLGated,recurring_3,recurring,10,1.0,0.0,0.7916666865348816,1.0,0.014996548710307717,0.732421875
1,55,MLP,recurring_2,recurring,10,1.0,0.2708333432674408,0.0,1.0,0.0,0.84765625
1,55,ChevronSlow,recurring_2,recurring,10,0.9791666865348816,0.1875,0.59375,1.0,0.022738649917534947,0.923828125
1,55,IDLGated,recurring_2,recurring,10,1.0,0.71875,0.9270833134651184,1.0,0.01758241739636898,0.873046875
2,0,MLP,recurring_1,recurring,1,0.6875,0.0729166641831398,0.0,1.0,0.0,0.78125
2,0,ChevronSlow,recurring_1,recurring,1,0.6770833134651184,0.0729166641831398,0.2083333283662796,1.0,0.05084783985245536,0.94921875
2,0,IDLGated,recurring_1,recurring,1,0.8333333134651184,0.0833333358168602,0.0833333358168602,0.010986942797899246,0.051150659769770644,0.982421875
2,1,MLP,recurring_3,recurring,1,0.7604166865348816,0.9270833134651184,0.0,1.0,0.0,0.8671875
2,1,ChevronSlow,recurring_3,recurring,1,0.75,0.2604166567325592,0.4375,1.0,0.02307910772653647,0.921875
2,1,IDLGated,recurring_3,recurring,1,0.7604166865348816,0.0520833320915699,0.0520833320915699,0.010986942797899246,0.035974548479485204,0.982421875
2,2,MLP,recurring_0,recurring,1,0.7604166865348816,0.0,0.0,1.0,0.0,0.705078125
2,2,ChevronSlow,recurring_0,recurring,1,0.6354166865348816,0.0,0.0,1.0,0.08350923379137237,0.8984375
2,2,IDLGated,recurring_0,recurring,1,0.7083333134651184,0.0,0.0,0.010986942797899246,0.10754963618738872,0.982421875
2,3,MLP,recurring_2,recurring,1,1.0,1.0,0.0,1.0,0.0,0.85546875
2,3,ChevronSlow,recurring_2,recurring,1,0.9791666865348816,0.7916666865348816,0.84375,1.0,0.015708079562741537,0.89453125
2,3,IDLGated,recurring_2,recurring,1,0.9583333134651184,0.2708333432674408,0.2708333432674408,0.010986942797899246,0.03986600366591835,0.982421875
2,4,MLP,one_shot_15,one_shot,1,0.875,0.8333333134651184,0.0,1.0,0.0,0.85546875
2,4,ChevronSlow,one_shot_15,one_shot,1,0.8333333134651184,0.5729166865348816,0.65625,1.0,0.021466132797564604,0.87109375
2,4,IDLGated,one_shot_15,one_shot,1,0.8958333134651184,0.1145833358168602,0.1145833358168602,0.010986942797899246,0.0515814337325867,0.982421875
2,5,MLP,recurring_3,recurring,2,0.9375,0.8125,0.0,1.0,0.0,0.833984375
2,5,ChevronSlow,recurring_3,recurring,2,0.9791666865348816,0.78125,0.8229166865348816,1.0,0.029261540862603717,0.876953125
2,5,IDLGated,recurring_3,recurring,2,0.9375,0.1354166716337204,0.1770833283662796,0.18242552876472473,0.06344077364589412,0.974609375
2,6,MLP,recurring_0,recurring,2,0.9791666865348816,0.0,0.0,1.0,0.0,0.72265625
2,6,ChevronSlow,recurring_0,recurring,2,0.9791666865348816,0.0,0.0,1.0,0.03805930727363366,0.837890625
2,6,IDLGated,recurring_0,recurring,2,0.8645833134651184,0.0,0.0,0.18242552876472473,0.10434631951355514,0.974609375
2,7,MLP,recurring_1,recurring,2,0.8958333134651184,0.5729166865348816,0.0,1.0,0.0,0.783203125
2,7,ChevronSlow,recurring_1,recurring,2,0.9375,0.4375,0.5625,1.0,0.015874173196859076,0.845703125
2,7,IDLGated,recurring_1,recurring,2,0.8958333134651184,0.0416666679084301,0.1041666641831398,0.18242552876472473,0.03832093250466454,0.96875
2,8,MLP,recurring_2,recurring,2,1.0,1.0,0.0,1.0,0.0,0.833984375
2,8,ChevronSlow,recurring_2,recurring,2,1.0,1.0,1.0,1.0,0.007458968277561431,0.83984375
2,8,IDLGated,recurring_2,recurring,2,1.0,0.46875,0.4791666567325592,0.18242552876472473,0.03889366005281326,0.966796875
2,9,MLP,one_shot_3,one_shot,1,1.0,0.46875,0.0,1.0,0.0,0.791015625
2,9,ChevronSlow,one_shot_3,one_shot,1,0.9791666865348816,0.46875,0.6354166865348816,1.0,0.01707729658495559,0.837890625
2,9,IDLGated,one_shot_3,one_shot,1,0.8854166865348816,0.0,0.0,0.010986942797899246,0.05250081201760434,0.966796875
2,10,MLP,one_shot_2,one_shot,1,0.9479166865348816,0.3125,0.0,1.0,0.0,0.8046875
2,10,ChevronSlow,one_shot_2,one_shot,1,0.9791666865348816,0.3229166567325592,0.5833333134651184,1.0,0.029261528829914733,0.845703125
2,10,IDLGated,one_shot_2,one_shot,1,0.9791666865348816,0.46875,0.46875,0.010986942797899246,0.02166109497554811,0.966796875
2,11,MLP,recurring_3,recurring,3,1.0,0.9479166865348816,0.0,1.0,0.0,0.80859375
2,11,ChevronSlow,recurring_3,recurring,3,1.0,0.9270833134651184,0.9479166865348816,1.0,0.013545724854378665,0.83984375
2,11,IDLGated,recurring_3,recurring,3,0.9375,0.2916666567325592,0.4479166567325592,0.8175744414329529,0.03569719122182887,0.927734375
2,12,MLP,recurring_0,recurring,3,0.9895833134651184,0.02083333395421505,0.0,1.0,0.0,0.703125
2,12,ChevronSlow,recurring_0,recurring,3,1.0,0.0,0.0,1.0,0.03438492058581025,0.8359375
2,12,IDLGated,recurring_0,recurring,3,0.96875,0.0,0.0,0.8175744414329529,0.0728336277587557,0.92578125
2,13,MLP,recurring_1,recurring,3,0.9166666865348816,0.9479166865348816,0.0,1.0,0.0,0.76171875
2,13,ChevronSlow,recurring_1,recurring,3,0.9479166865348816,0.6875,0.78125,1.0,0.014667200446887014,0.83203125
2,13,IDLGated,recurring_1,recurring,3,0.9479166865348816,0.3333333432674408,0.4479166567325592,0.8175744414329529,0.03179438163518572,0.908203125
2,14,MLP,recurring_1,recurring,4,0.65625,0.8125,0.0,1.0,0.0,0.810546875
2,14,ChevronSlow,recurring_1,recurring,4,0.6354166865348816,0.65625,0.65625,1.0,0.004534022391827354,0.837890625
2,14,IDLGated,recurring_1,recurring,4,0.5104166865348816,0.34375,0.375,0.9890130758285522,0.013804467305645551,0.89453125
2,15,MLP,one_shot_8,one_shot,1,0.9895833134651184,0.6875,0.0,1.0,0.0,0.818359375
2,15,ChevronSlow,one_shot_8,one_shot,1,0.9791666865348816,0.5833333134651184,0.8020833134651184,1.0,0.01944949135557725,0.841796875
2,15,IDLGated,one_shot_8,one_shot,1,0.9479166865348816,0.5208333134651184,0.5208333134651184,0.010986942797899246,0.018261868310929307,0.89453125
2,16,MLP,recurring_1,recurring,5,0.8125,0.3958333432674408,0.0,1.0,0.0,0.798828125
2,16,ChevronSlow,recurring_1,recurring,5,0.8854166865348816,0.5104166865348816,0.625,1.0,0.012839690714727089,0.841796875
2,16,IDLGated,recurring_1,recurring,5,0.7708333134651184,0.4375,0.53125,0.9994471669197083,0.017718000133406894,0.880859375
2,17,MLP,recurring_0,recurring,4,0.9895833134651184,0.0416666679084301,0.0,1.0,0.0,0.677734375
2,17,ChevronSlow,recurring_0,recurring,4,0.9791666865348816,0.0,0.0833333358168602,1.0,0.02471546384126117,0.814453125
2,17,IDLGated,recurring_0,recurring,4,0.9375,0.0,0.0,0.9890130758285522,0.04162317895774529,0.841796875
2,18,MLP,recurring_2,recurring,3,1.0,1.0,0.0,1.0,0.0,0.822265625
2,18,ChevronSlow,recurring_2,recurring,3,1.0,1.0,1.0,1.0,0.005558934662457867,0.83203125
2,18,IDLGated,recurring_2,recurring,3,0.9479166865348816,1.0,1.0,0.8175744414329529,0.00562091121246947,0.85546875
2,19,MLP,recurring_1,recurring,6,0.8854166865348816,0.6458333134651184,0.0,1.0,0.0,0.81640625
2,19,ChevronSlow,recurring_1,recurring,6,0.8541666865348816,0.6666666865348816,0.7604166865348816,1.0,0.016586063939994858,0.845703125
2,19,IDLGated,recurring_1,recurring,6,0.7708333134651184,0.6041666865348816,0.6666666865348816,0.9999724626541138,0.023096919865031738,0.86328125
2,20,MLP,recurring_2,recurring,4,1.0,1.0,0.0,1.0,0.0,0.82421875
2,20,ChevronSlow,recurring_2,recurring,4,1.0,1.0,1.0,1.0,0.007650721156792565,0.84375
2,20,IDLGated,recurring_2,recurring,4,1.0,1.0,1.0,0.9890130758285522,0.008495994510678803,0.87109375
2,21,MLP,recurring_3,recurring,4,0.96875,1.0,0.0,1.0,0.0,0.833984375
2,21,ChevronSlow,recurring_3,recurring,4,0.8645833134651184,1.0,0.96875,1.0,0.005720126772079859,0.84375
2,21,IDLGated,recurring_3,recurring,4,0.71875,0.8541666865348816,0.8020833134651184,0.9890130758285522,0.00528549595740725,0.876953125
2,22,MLP,recurring_2,recurring,5,1.0,1.0,0.0,1.0,0.0,0.873046875
2,22,ChevronSlow,recurring_2,recurring,5,0.9895833134651184,1.0,1.0,1.0,0.005770560383194175,0.85546875
2,22,IDLGated,recurring_2,recurring,5,0.9375,1.0,1.0,0.9994471669197083,0.005530200830740117,0.88671875
2,23,MLP,recurring_1,recurring,7,0.96875,0.4270833432674408,0.0,1.0,0.0,0.810546875
2,23,ChevronSlow,recurring_1,recurring,7,0.9895833134651184,0.4479166567325592,0.59375,1.0,0.01496652668215533,0.85546875
2,23,IDLGated,recurring_1,recurring,7,0.96875,0.375,0.5,0.9999985694885254,0.018466417755228438,0.873046875
2,24,MLP,one_shot_7,one_shot,1,0.9791666865348816,0.0,0.0,1.0,0.0,0.55859375
2,24,ChevronSlow,one_shot_7,one_shot,1,1.0,0.0,0.2395833283662796,1.0,0.020525584339351362,0.81640625
2,24,IDLGated,one_shot_7,one_shot,1,0.9270833134651184,0.0,0.0,0.010986942797899246,0.026913227790842494,0.875
2,25,MLP,recurring_2,recurring,6,1.0,1.0,0.0,1.0,0.0,0.791015625
2,25,ChevronSlow,recurring_2,recurring,6,1.0,1.0,1.0,1.0,0.0073742277621845756,0.822265625
2,25,IDLGated,recurring_2,recurring,6,1.0,0.96875,1.0,0.9999724626541138,0.0052890803705054334,0.861328125
2,26,MLP,recurring_3,recurring,5,1.0,1.0,0.0,1.0,0.0,0.830078125
2,26,ChevronSlow,recurring_3,recurring,5,1.0,1.0,1.0,1.0,0.009844336407607448,0.8359375
2,26,IDLGated,recurring_3,recurring,5,1.0,0.8541666865348816,0.8854166865348816,0.9994471669197083,0.010505191264877584,0.857421875
2,27,MLP,recurring_1,recurring,8,0.7708333134651184,0.7395833134651184,0.0,1.0,0.0,0.822265625
2,27,ChevronSlow,recurring_1,recurring,8,0.8125,0.7604166865348816,0.78125,1.0,0.006370882790443555,0.826171875
2,27,IDLGated,recurring_1,recurring,8,0.7395833134651184,0.65625,0.6979166865348816,0.9999998807907104,0.0041619028274558455,0.859375
2,28,MLP,one_shot_14,one_shot,1,1.0,0.9583333134651184,0.0,1.0,0.0,0.859375
2,28,ChevronSlow,one_shot_14,one_shot,1,1.0,0.9583333134651184,1.0,1.0,0.01753929847027352,0.845703125
2,28,IDLGated,one_shot_14,one_shot,1,0.9895833134651184,0.8958333134651184,0.8958333134651184,0.010986942797899246,0.018819051259503235,0.859375
2,29,MLP,recurring_2,recurring,7,1.0,1.0,0.0,1.0,0.0,0.82421875
2,29,ChevronSlow,recurring_2,recurring,7,1.0,1.0,1.0,1.0,0.005419108209050275,0.837890625
2,29,IDLGated,recurring_2,recurring,7,1.0,1.0,1.0,0.9999985694885254,0.004054801436657767,0.857421875
2,30,MLP,one_shot_11,one_shot,1,1.0,0.28125,0.0,1.0,0.0,0.72265625
2,30,ChevronSlow,one_shot_11,one_shot,1,1.0,0.21875,0.4583333432674408,1.0,0.02465836631324724,0.8359375
2,30,IDLGated,one_shot_11,one_shot,1,0.9479166865348816,0.34375,0.34375,0.010986942797899246,0.023967755833167334,0.857421875
2,31,MLP,recurring_2,recurring,8,1.0,1.0,0.0,1.0,0.0,0.85546875
2,31,ChevronSlow,recurring_2,recurring,8,1.0,1.0,1.0,1.0,0.013682487650288021,0.84765625
2,31,IDLGated,recurring_2,recurring,8,1.0,1.0,1.0,0.9999998807907104,0.011818367695873928,0.859375
2,32,MLP,recurring_0,recurring,5,1.0,0.0,0.0,1.0,0.0,0.646484375
2,32,ChevronSlow,recurring_0,recurring,5,1.0,0.0,0.0729166641831398,1.0,0.029608092828293534,0.81640625
2,32,IDLGated,recurring_0,recurring,5,1.0,0.0,0.03125,0.9994471669197083,0.036830804477098626,0.841796875
2,33,MLP,one_shot_1,one_shot,1,1.0,1.0,0.0,1.0,0.0,0.689453125
2,33,ChevronSlow,one_shot_1,one_shot,1,1.0,0.7395833134651184,0.9895833134651184,1.0,0.010299392870192544,0.78515625
2,33,IDLGated,one_shot_1,one_shot,1,1.0,0.5833333134651184,0.5833333134651184,0.010986942797899246,0.014595509987657889,0.841796875
2,34,MLP,recurring_0,recurring,6,1.0,0.875,0.0,1.0,0.0,0.671875
2,34,ChevronSlow,recurring_0,recurring,6,1.0,0.1875,0.5520833134651184,1.0,0.017801713986661093,0.748046875
2,34,IDLGated,recurring_0,recurring,6,0.9583333134651184,0.010416666977107525,0.1875,0.9999724626541138,0.021016760428302368,0.8046875
2,35,MLP,one_shot_6,one_shot,1,0.90625,0.7708333134651184,0.0,1.0,0.0,0.66796875
2,35,ChevronSlow,one_shot_6,one_shot,1,0.875,0.5833333134651184,0.71875,1.0,0.009829235621671033,0.763671875
2,35,IDLGated,one_shot_6,one_shot,1,0.8020833134651184,0.5520833134651184,0.5520833134651184,0.010986942797899246,0.009768527601541547,0.8046875
2,36,MLP,one_shot_0,one_shot,1,1.0,1.0,0.0,1.0,0.0,0.68359375
2,36,ChevronSlow,one_shot_0,one_shot,1,1.0,0.7916666865348816,0.9895833134651184,1.0,0.010176271726001825,0.732421875
2,36,IDLGated,one_shot_0,one_shot,1,1.0,0.4270833432674408,0.4375,0.010986942797899246,0.01366213543010198,0.8046875
2,37,MLP,one_shot_5,one_shot,1,1.0,1.0,0.0,1.0,0.0,0.796875
2,37,ChevronSlow,one_shot_5,one_shot,1,0.96875,0.90625,0.9166666865348816,1.0,0.015530802881988002,0.80078125
2,37,IDLGated,one_shot_5,one_shot,1,0.8125,0.6041666865348816,0.6041666865348816,0.010986942797899246,0.017604998699213496,0.8046875
2,38,MLP,recurring_3,recurring,6,1.0,1.0,0.0,1.0,0.0,0.779296875
2,38,ChevronSlow,recurring_3,recurring,6,1.0,1.0,1.0,1.0,0.0059870374563388866,0.802734375
2,38,IDLGated,recurring_3,recurring,6,1.0,0.9895833134651184,1.0,0.9999724626541138,0.012360515161596431,0.8125
2,39,MLP,recurring_2,recurring,9,1.0,1.0,0.0,1.0,0.0,0.845703125
2,39,ChevronSlow,recurring_2,recurring,9,1.0,1.0,1.0,1.0,0.010660159312831544,0.837890625
2,39,IDLGated,recurring_2,recurring,9,1.0,1.0,1.0,1.0,0.01523090105440817,0.845703125
2,40,MLP,one_shot_13,one_shot,1,1.0,0.125,0.0,1.0,0.0,0.599609375
2,40,ChevronSlow,one_shot_13,one_shot,1,1.0,0.1770833283662796,0.5104166865348816,1.0,0.014697873251784694,0.78125
2,40,IDLGated,one_shot_13,one_shot,1,1.0,0.1666666716337204,0.1666666716337204,0.010986942797899246,0.018388352734587794,0.84375
2,41,MLP,recurring_1,recurring,9,0.9895833134651184,0.9791666865348816,0.0,1.0,0.0,0.75
2,41,ChevronSlow,recurring_1,recurring,9,1.0,0.84375,0.8958333134651184,1.0,0.011779449825735122,0.791015625
2,41,IDLGated,recurring_1,recurring,9,1.0,0.6458333134651184,0.7708333134651184,1.0,0.01574845453770871,0.84765625
2,42,MLP,one_shot_12,one_shot,1,0.96875,0.9166666865348816,0.0,1.0,0.0,0.802734375
2,42,ChevronSlow,one_shot_12,one_shot,1,0.96875,0.7916666865348816,0.8854166865348816,1.0,0.014304285109186042,0.818359375
2,42,IDLGated,one_shot_12,one_shot,1,0.9375,0.59375,0.59375,0.010986942797899246,0.014218368107716203,0.8515625
2,43,MLP,recurring_2,recurring,10,0.84375,1.0,0.0,1.0,0.0,0.896484375
2,43,ChevronSlow,recurring_2,recurring,10,0.84375,1.0,1.0,1.0,0.009775498304297919,0.861328125
2,43,IDLGated,recurring_2,recurring,10,0.8020833134651184,1.0,1.0,1.0,0.009130186323256215,0.865234375
2,44,MLP,recurring_3,recurring,7,1.0,0.4895833432674408,0.0,1.0,0.0,0.8046875
2,44,ChevronSlow,recurring_3,recurring,7,1.0,0.9270833134651184,1.0,1.0,0.006202608262368569,0.841796875
2,44,IDLGated,recurring_3,recurring,7,1.0,0.8645833134651184,1.0,0.9999985694885254,0.006092810405140969,0.86328125
2,45,MLP,recurring_0,recurring,7,1.0,0.0,0.0,1.0,0.0,0.658203125
