seed,step,phase,model,combined_a,combined_b,a_channel_a,a_channel_b,n_channel_a,n_channel_b,rho,persistence,a_n_distance
2,1400,A,ChevronSlow,0.9921875,0.1796875,0.99072265625,0.1806640625,0.9951171875,0.177734375,1.0,0.006578438856277068,0.04185131791956585
2,1400,A,IDLGated,0.98974609375,0.18115234375,0.9892578125,0.181640625,0.99169921875,0.1787109375,0.0004160972312092781,0.00617383869484397,0.044822760309875045
2,1500,A,MLP,0.99267578125,0.17529296875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,1500,A,ChevronSlow,0.99560546875,0.17578125,0.99560546875,0.1748046875,0.9951171875,0.177734375,1.0,0.0036038049892330917,0.03618082968768857
2,1500,A,IDLGated,0.99365234375,0.17724609375,0.99365234375,0.1767578125,0.9921875,0.17626953125,0.0003913204127456993,0.003382156644956727,0.03964239107592648
2,1600,A,MLP,0.99169921875,0.17431640625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,1600,A,ChevronSlow,0.99365234375,0.17431640625,0.99365234375,0.173828125,0.99609375,0.17236328125,1.0,0.0019742389773873014,0.034626351118810676
2,1600,A,IDLGated,0.9931640625,0.1748046875,0.9921875,0.17578125,0.99462890625,0.173828125,0.0003783780848607421,0.0018528154259323472,0.037903806926253156
2,1700,A,MLP,0.98974609375,0.16748046875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,1700,A,ChevronSlow,0.9921875,0.16845703125,0.9912109375,0.16845703125,0.99365234375,0.169921875,1.0,0.0010815289815847356,0.03179929337375427
2,1700,A,IDLGated,0.99072265625,0.16748046875,0.98974609375,0.1669921875,0.99267578125,0.17041015625,0.0003714704071171582,0.001015010646444138,0.03430877838495554
2,1800,A,MLP,0.9873046875,0.166015625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,1800,A,ChevronSlow,0.98974609375,0.16748046875,0.98828125,0.16650390625,0.9951171875,0.17041015625,1.0,0.0005924839654192716,0.029642280373723257
2,1800,A,IDLGated,0.98828125,0.16650390625,0.98583984375,0.16455078125,0.9921875,0.17041015625,0.0003677399072330445,0.0005560438443977882,0.031129709261358423
2,1900,A,MLP,0.99267578125,0.17041015625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,1900,A,ChevronSlow,0.99609375,0.17236328125,0.99609375,0.17236328125,0.99658203125,0.173828125,1.0,0.0003245749815826286,0.027272648932867006
2,1900,A,IDLGated,0.99609375,0.17236328125,0.99609375,0.171875,0.9951171875,0.17431640625,0.0003657120105344802,0.0003046123289207173,0.028680843679257974
2,2000,A,MLP,0.9931640625,0.1708984375,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,2000,A,ChevronSlow,0.99462890625,0.1708984375,0.99365234375,0.169921875,0.99658203125,0.17236328125,1.0,0.00017780889411043128,0.026115620085905414
2,2000,A,IDLGated,0.9931640625,0.17041015625,0.9931640625,0.17041015625,0.99462890625,0.17236328125,0.0003646058903541416,0.00016687293972473716,0.026970318350665917
2,2100,A,MLP,0.99072265625,0.16748046875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,2100,A,ChevronSlow,0.99169921875,0.1669921875,0.98974609375,0.1650390625,0.99609375,0.1708984375,1.0,9.740739311026013e-05,0.025625635121302767
2,2100,A,IDLGated,0.9912109375,0.16748046875,0.98974609375,0.16650390625,0.99365234375,0.171875,0.00036400140379555523,9.141645090676389e-05,0.026420627656268077
2,2200,end_A,MLP,0.98974609375,0.17578125,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,2200,end_A,ChevronSlow,0.99462890625,0.1748046875,0.994140625,0.17529296875,0.99609375,0.1748046875,1.0,5.336178642809595e-05,0.02462478912511207
2,2200,end_A,IDLGated,0.9931640625,0.1728515625,0.99169921875,0.17236328125,0.9951171875,0.173828125,0.00036367069697007537,5.00798242673371e-05,0.02560572310161383
2,2300,B,MLP,0.12646484375,0.90478515625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,2300,B,ChevronSlow,0.14501953125,0.92822265625,0.11572265625,0.923828125,0.861328125,0.3134765625,1.0,0.4860172481521803,0.13131992032046025
2,2300,B,IDLGated,0.123046875,0.92822265625,0.08642578125,0.90234375,0.95068359375,0.2138671875,0.9999966621398926,0.9337379609124724,0.1702885668682991
2,2400,B,MLP,0.16650390625,0.94921875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,2400,B,ChevronSlow,0.15673828125,0.95263671875,0.1513671875,0.953125,0.15576171875,0.923828125,1.0,0.6912757085981918,0.15486019711710583
2,2400,B,IDLGated,0.1474609375,0.94921875,0.12548828125,0.94140625,0.8837890625,0.23974609375,1.0,1.3802525711831315,0.16677466717499123
2,2420,end_B,MLP,0.17236328125,0.94873046875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,2420,end_B,ChevronSlow,0.1845703125,0.96484375,0.185546875,0.96337890625,0.15283203125,0.9248046875,1.0,0.6983140243669804,0.1591672562109299
2,2420,end_B,IDLGated,0.16845703125,0.95947265625,0.1484375,0.94873046875,0.8720703125,0.24951171875,1.0,1.3950218170583903,0.16707131760878652
3,0,A,MLP,0.3193359375,0.46923828125,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,0,A,ChevronSlow,0.38427734375,0.52392578125,0.38427734375,0.52392578125,0.38427734375,0.52392578125,1.0,0.0,0.0
3,0,A,IDLGated,0.53173828125,0.38671875,0.53173828125,0.38671875,0.53173828125,0.38671875,1.0,0.0,0.0
3,100,A,MLP,0.94970703125,0.2001953125,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,100,A,ChevronSlow,0.9599609375,0.1943359375,0.9599609375,0.19482421875,0.9619140625,0.19970703125,1.0,0.2952567863084891,0.12451590187278162
3,100,A,IDLGated,0.9619140625,0.19287109375,0.9609375,0.19140625,0.9482421875,0.20849609375,0.29414376616477966,0.3202116860171564,0.11735186290785508
3,200,A,MLP,0.95947265625,0.19189453125,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,200,A,ChevronSlow,0.97705078125,0.189453125,0.97802734375,0.18896484375,0.96923828125,0.208984375,1.0,0.8526078892806153,0.12246233521491907
3,200,A,IDLGated,0.9794921875,0.18798828125,0.97998046875,0.1865234375,0.958984375,0.20166015625,0.9999679327011108,0.8304307438323819,0.1159548192852274
3,300,A,MLP,0.9736328125,0.1884765625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,300,A,ChevronSlow,0.98876953125,0.18115234375,0.98779296875,0.18115234375,0.984375,0.18359375,1.0,1.0231471667382388,0.11887741234526628
3,300,A,IDLGated,0.99072265625,0.18359375,0.99072265625,0.18359375,0.9765625,0.1875,0.9999980926513672,0.9587927904899022,0.11290439723282658
3,400,A,MLP,0.98095703125,0.1845703125,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,400,A,ChevronSlow,0.986328125,0.1884765625,0.986328125,0.1904296875,0.970703125,0.177734375,1.0,0.9732470645062237,0.11375377530535516
3,400,A,IDLGated,0.9853515625,0.18896484375,0.98583984375,0.189453125,0.98974609375,0.18408203125,0.9999910593032837,0.8883603867088941,0.10681578088112027
3,500,A,MLP,0.9921875,0.1748046875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,500,A,ChevronSlow,0.9921875,0.17529296875,0.99072265625,0.1748046875,0.97265625,0.17333984375,1.0,0.8238213382887035,0.10775262799568416
3,500,A,IDLGated,0.9912109375,0.17578125,0.99169921875,0.17529296875,0.9912109375,0.18115234375,0.9997254014015198,0.7327184874943447,0.09938313200286235
3,600,A,MLP,0.9853515625,0.177734375,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,600,A,ChevronSlow,0.98291015625,0.17724609375,0.98193359375,0.1767578125,0.99072265625,0.177734375,1.0,0.5938231860484956,0.10078917087699818
3,600,A,IDLGated,0.98486328125,0.17724609375,0.9833984375,0.17626953125,0.98974609375,0.18359375,0.9660837054252625,0.5122434103703758,0.09268079785645715
3,700,A,MLP,0.99267578125,0.181640625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,700,A,ChevronSlow,0.99267578125,0.18212890625,0.99169921875,0.1826171875,0.99267578125,0.1796875,1.0,0.3583821322413606,0.09424357077721941
3,700,A,IDLGated,0.9892578125,0.18310546875,0.99072265625,0.18310546875,0.99072265625,0.1826171875,0.20677323639392853,0.2988869778445357,0.08638484054866315
3,800,A,MLP,0.99365234375,0.18212890625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,800,A,ChevronSlow,0.9931640625,0.18115234375,0.99267578125,0.181640625,0.99267578125,0.1796875,1.0,0.206302751102154,0.08529883167643687
3,800,A,IDLGated,0.99169921875,0.181640625,0.9921875,0.181640625,0.9912109375,0.1796875,0.014033879153430462,0.16672056498357402,0.07843487288786785
3,900,A,MLP,0.99365234375,0.17919921875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,900,A,ChevronSlow,0.9931640625,0.1806640625,0.9931640625,0.1806640625,0.99169921875,0.1796875,1.0,0.11301691783682692,0.07502042869066035
3,900,A,IDLGated,0.99267578125,0.1806640625,0.99267578125,0.18017578125,0.99072265625,0.1806640625,0.0027030317578464746,0.09133297686916411,0.06908390911715769
3,1000,A,MLP,0.994140625,0.181640625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,1000,A,ChevronSlow,0.99365234375,0.181640625,0.994140625,0.181640625,0.9921875,0.18212890625,1.0,0.06191300721438962,0.06598837042673696
3,1000,A,IDLGated,0.9921875,0.18115234375,0.99267578125,0.18212890625,0.99169921875,0.18359375,0.0010913475416600704,0.0500340954614995,0.06147612155520916
3,1100,A,MLP,0.990234375,0.18505859375,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,1100,A,ChevronSlow,0.9892578125,0.18798828125,0.98828125,0.189453125,0.99169921875,0.18408203125,1.0,0.033917227046161715,0.05993681596963984
3,1100,A,IDLGated,0.98828125,0.1875,0.98681640625,0.189453125,0.99169921875,0.18408203125,0.0006637201295234263,0.027409713276253078,0.056028322849912306
3,1200,A,MLP,0.99072265625,0.17822265625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,1200,A,ChevronSlow,0.9912109375,0.1787109375,0.99072265625,0.1787109375,0.990234375,0.17919921875,1.0,0.018580559114458856,0.05165991609662479
3,1200,A,IDLGated,0.990234375,0.1787109375,0.990234375,0.1787109375,0.990234375,0.18017578125,0.0005053989589214325,0.015015608355796356,0.04883067842001212
3,1300,A,MLP,0.9951171875,0.181640625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,1300,A,ChevronSlow,0.99462890625,0.1806640625,0.99462890625,0.1826171875,0.99267578125,0.18017578125,1.0,0.010178814928945347,0.04847191539813376
3,1300,A,IDLGated,0.99365234375,0.181640625,0.99365234375,0.181640625,0.99169921875,0.18017578125,0.00043530386756174266,0.00822586110340673,0.04637648931224818
3,1400,A,MLP,0.99365234375,0.1796875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,1400,A,ChevronSlow,0.994140625,0.18017578125,0.9951171875,0.18017578125,0.9931640625,0.18017578125,1.0,0.005576165535142363,0.045297508955275324
3,1400,A,IDLGated,0.9931640625,0.18017578125,0.9931640625,0.18017578125,0.9921875,0.1806640625,0.0004011149285361171,0.00450629700037559,0.04401116326312048
3,1500,A,MLP,0.9873046875,0.18701171875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,1500,A,ChevronSlow,0.98828125,0.185546875,0.98779296875,0.18603515625,0.99072265625,0.18408203125,1.0,0.003054738915321962,0.04097347742625484
3,1500,A,IDLGated,0.9873046875,0.18701171875,0.9873046875,0.1875,0.9912109375,0.1845703125,0.00038353740819729865,0.0024686427840586852,0.040385382823916724
3,1600,A,MLP,0.99072265625,0.17529296875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,1600,A,ChevronSlow,0.990234375,0.17333984375,0.98876953125,0.17236328125,0.99267578125,0.17724609375,1.0,0.0016734492155897162,0.03892127604115057
3,1600,A,IDLGated,0.99072265625,0.1748046875,0.990234375,0.173828125,0.9921875,0.17822265625,0.00037423669709824026,0.001352373621795697,0.037552190580347984
3,1700,A,MLP,0.9951171875,0.18115234375,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,1700,A,ChevronSlow,0.99560546875,0.1796875,0.9951171875,0.1787109375,0.99560546875,0.18115234375,1.0,0.0009167501232630472,0.03605430541631082
3,1700,A,IDLGated,0.99462890625,0.1806640625,0.994140625,0.1806640625,0.994140625,0.1806640625,0.0003692374739330262,0.0007408582662259053,0.03463132417122268
3,1800,A,MLP,0.98828125,0.18505859375,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,1800,A,ChevronSlow,0.99169921875,0.185546875,0.9912109375,0.185546875,0.99267578125,0.18359375,1.0,0.0005022146956557914,0.03385369458507085
3,1800,A,IDLGated,0.99169921875,0.185546875,0.99072265625,0.185546875,0.99267578125,0.18359375,0.0003665271506179124,0.00040585749513988474,0.032794735402294425
3,1900,A,MLP,0.9951171875,0.1806640625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,1900,A,ChevronSlow,0.99560546875,0.181640625,0.99560546875,0.18212890625,0.99560546875,0.18212890625,1.0,0.00027512360689398955,0.03135177652876442
3,1900,A,IDLGated,0.9951171875,0.18017578125,0.9951171875,0.18017578125,0.9951171875,0.18212890625,0.0003650508588179946,0.0002223371377096765,0.029077503768199297
3,2000,A,MLP,0.99462890625,0.1826171875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,2000,A,ChevronSlow,0.994140625,0.181640625,0.994140625,0.18212890625,0.99609375,0.18310546875,1.0,0.00015071840733676394,0.028710411734420106
3,2000,A,IDLGated,0.99365234375,0.18408203125,0.99365234375,0.1826171875,0.9951171875,0.18310546875,0.00036424471181817353,0.00012180088675680028,0.026676535030217042
3,2100,A,MLP,0.9951171875,0.18017578125,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,2100,A,ChevronSlow,0.99560546875,0.1796875,0.99560546875,0.1796875,0.99560546875,0.18115234375,1.0,8.256666364105802e-05,0.027853961026948947
3,2100,A,IDLGated,0.9951171875,0.1806640625,0.99560546875,0.1787109375,0.99462890625,0.18115234375,0.00036380381789058447,6.672504723036747e-05,0.02602000715841002
3,2200,end_A,MLP,0.99462890625,0.1826171875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,2200,end_A,ChevronSlow,0.99658203125,0.181640625,0.99658203125,0.181640625,0.9951171875,0.18212890625,1.0,4.523172759902643e-05,0.025210404711091223
3,2200,end_A,IDLGated,0.99560546875,0.18310546875,0.99560546875,0.18359375,0.99560546875,0.18310546875,0.0003635625180322677,3.6553362183516265e-05,0.0233627530965999
3,2300,B,MLP,0.1103515625,0.876953125,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,2300,B,ChevronSlow,0.1474609375,0.8837890625,0.1171875,0.89599609375,0.88330078125,0.31005859375,1.0,0.49631576708051284,0.12949174091172994
3,2300,B,IDLGated,0.15576171875,0.89990234375,0.1171875,0.89697265625,0.94580078125,0.220703125,0.9999985694885254,0.9706865482797963,0.1891973222961943
3,2400,B,MLP,0.16455078125,0.9375,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,2400,B,ChevronSlow,0.16015625,0.939453125,0.15380859375,0.939453125,0.2236328125,0.89990234375,1.0,0.6911945483769539,0.14277598107132766
3,2400,B,IDLGated,0.15869140625,0.94677734375,0.14697265625,0.931640625,0.8955078125,0.26513671875,1.0,1.5134037429309093,0.18665514748640485
3,2420,end_B,MLP,0.16259765625,0.95166015625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,2420,end_B,ChevronSlow,0.1650390625,0.95751953125,0.1611328125,0.9609375,0.20458984375,0.9111328125,1.0,0.6898110470522814,0.14366453808929033
3,2420,end_B,IDLGated,0.1630859375,0.96044921875,0.15185546875,0.951171875,0.8828125,0.26513671875,1.0,1.5311637958510078,0.18650302053070347
4,0,A,MLP,0.2958984375,0.5830078125,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,0,A,ChevronSlow,0.5009765625,0.587890625,0.5009765625,0.587890625,0.5009765625,0.587890625,1.0,0.0,0.0
4,0,A,IDLGated,0.3486328125,0.78564453125,0.3486328125,0.78564453125,0.3486328125,0.78564453125,1.0,0.0,0.0
4,100,A,MLP,0.94189453125,0.2158203125,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,100,A,ChevronSlow,0.9365234375,0.2119140625,0.93603515625,0.2138671875,0.91357421875,0.1884765625,1.0,0.3038383412172319,0.11153653136900316
4,100,A,IDLGated,0.93798828125,0.212890625,0.93798828125,0.2119140625,0.93310546875,0.23876953125,0.282353937625885,0.31759931094720395,0.11665614635154241
4,200,A,MLP,0.95361328125,0.21044921875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,200,A,ChevronSlow,0.94287109375,0.2119140625,0.94384765625,0.212890625,0.9169921875,0.20263671875,1.0,0.760611212871089,0.11003825393128673
4,200,A,IDLGated,0.94970703125,0.21240234375,0.94921875,0.21044921875,0.93310546875,0.23193359375,0.9998481273651123,0.7596607447496093,0.11527242819122752
4,300,A,MLP,0.9736328125,0.19873046875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,300,A,ChevronSlow,0.96533203125,0.1982421875,0.970703125,0.19775390625,0.9296875,0.20947265625,1.0,0.903034036882342,0.11427438805335641
4,300,A,IDLGated,0.97021484375,0.197265625,0.97119140625,0.1943359375,0.943359375,0.2255859375,0.9999926090240479,0.8972370963519718,0.11610939412555434
4,400,A,MLP,0.982421875,0.2001953125,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,400,A,ChevronSlow,0.9814453125,0.2001953125,0.982421875,0.2001953125,0.96142578125,0.20361328125,1.0,0.9009398236431794,0.11686928310836685
4,400,A,IDLGated,0.98291015625,0.19921875,0.986328125,0.1962890625,0.9697265625,0.21435546875,0.9999910593032837,0.8884182485393508,0.11281063486905031
4,500,A,MLP,0.982421875,0.1904296875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,500,A,ChevronSlow,0.98046875,0.18994140625,0.9794921875,0.18798828125,0.9755859375,0.19091796875,1.0,0.805243916017986,0.10927480389048681
4,500,A,IDLGated,0.98046875,0.189453125,0.97998046875,0.18701171875,0.978515625,0.19970703125,0.9998840093612671,0.7719022310780685,0.10710952692866599
4,600,A,MLP,0.98583984375,0.2021484375,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,600,A,ChevronSlow,0.984375,0.20263671875,0.98486328125,0.20458984375,0.9833984375,0.197265625,1.0,0.6131127329380804,0.10582602196799351
4,600,A,IDLGated,0.98486328125,0.2021484375,0.9853515625,0.2021484375,0.98291015625,0.2021484375,0.988335371017456,0.561793759086152,0.10227253995637617
4,700,A,MLP,0.9833984375,0.201171875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,700,A,ChevronSlow,0.98095703125,0.2021484375,0.9814453125,0.201171875,0.982421875,0.203125,1.0,0.4190511147050845,0.09654191290069261
4,700,A,IDLGated,0.984375,0.2001953125,0.9833984375,0.19775390625,0.98291015625,0.2021484375,0.5285957455635071,0.36520490759910296,0.09544185045705764
4,800,A,MLP,0.98046875,0.19384765625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,800,A,ChevronSlow,0.982421875,0.1953125,0.98193359375,0.19384765625,0.98486328125,0.2021484375,1.0,0.2444089036280089,0.08460235207544747
4,800,A,IDLGated,0.98291015625,0.19482421875,0.98193359375,0.1943359375,0.98779296875,0.2001953125,0.03236120566725731,0.20555007136288644,0.08568216794578798
4,900,A,MLP,0.98583984375,0.2041015625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,900,A,ChevronSlow,0.9873046875,0.20556640625,0.9873046875,0.2060546875,0.9853515625,0.205078125,1.0,0.13389225704623778,0.07705979237538556
4,900,A,IDLGated,0.9873046875,0.20458984375,0.98681640625,0.20458984375,0.986328125,0.20263671875,0.0043091378174722195,0.1126045842940323,0.07970204250682457
4,1000,A,MLP,0.98876953125,0.19970703125,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,1000,A,ChevronSlow,0.98583984375,0.20068359375,0.9853515625,0.19970703125,0.98583984375,0.201171875,1.0,0.073348950184814,0.06613266932437707
4,1000,A,IDLGated,0.98876953125,0.20068359375,0.99072265625,0.1962890625,0.9892578125,0.20068359375,0.0014098186511546373,0.06168712236371064,0.06791024578430158
4,1100,A,MLP,0.98974609375,0.19287109375,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,1100,A,ChevronSlow,0.990234375,0.19580078125,0.98974609375,0.19580078125,0.98779296875,0.20068359375,1.0,0.04018207334690303,0.0572351340474909
4,1100,A,IDLGated,0.9931640625,0.1962890625,0.990234375,0.193359375,0.990234375,0.19921875,0.0007637215894646943,0.03379348264879722,0.06132126368016165
4,1200,A,MLP,0.9892578125,0.19775390625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,1200,A,ChevronSlow,0.98974609375,0.19775390625,0.98974609375,0.19775390625,0.98876953125,0.2001953125,1.0,0.022012571609923055,0.05106059862353493
4,1200,A,IDLGated,0.99365234375,0.19775390625,0.99365234375,0.1962890625,0.9892578125,0.19873046875,0.0005457961233332753,0.018512769371883953,0.05423568204468161
4,1300,A,MLP,0.9853515625,0.2001953125,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,1300,A,ChevronSlow,0.986328125,0.20166015625,0.986328125,0.20263671875,0.9892578125,0.19970703125,1.0,0.012058942421878193,0.04671191018326069
4,1300,A,IDLGated,0.9892578125,0.201171875,0.9892578125,0.201171875,0.98828125,0.19921875,0.0004540344816632569,0.01014167830461127,0.04787955703899848
4,1400,A,MLP,0.98779296875,0.20263671875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,1400,A,ChevronSlow,0.986328125,0.203125,0.986328125,0.203125,0.98974609375,0.20068359375,1.0,0.006606138297291016,0.04258783040498662
4,1400,A,IDLGated,0.98876953125,0.20263671875,0.9892578125,0.2021484375,0.990234375,0.19921875,0.00041048036655411124,0.005555821323547126,0.04385726273561986
4,1500,A,MLP,0.986328125,0.1982421875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,1500,A,ChevronSlow,0.986328125,0.19921875,0.98583984375,0.19970703125,0.98974609375,0.19970703125,1.0,0.0036189793164414065,0.037910407185726164
4,1500,A,IDLGated,0.98876953125,0.19873046875,0.98876953125,0.19873046875,0.99072265625,0.20068359375,0.0003884177131112665,0.0030435939350537348,0.039041390873344343
4,1600,A,MLP,0.98876953125,0.20068359375,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,1600,A,ChevronSlow,0.98974609375,0.201171875,0.98828125,0.2021484375,0.9892578125,0.1982421875,1.0,0.0019825517879638417,0.03557752869914439
4,1600,A,IDLGated,0.99267578125,0.20068359375,0.99072265625,0.201171875,0.99267578125,0.19921875,0.0003768379392568022,0.0016673437646806115,0.03572329611331906
4,1700,A,MLP,0.98876953125,0.20263671875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,1700,A,ChevronSlow,0.98828125,0.20458984375,0.9873046875,0.2041015625,0.98974609375,0.201171875,1.0,0.0010860829113064814,0.03224850782275945
4,1700,A,IDLGated,0.98974609375,0.2021484375,0.9892578125,0.2021484375,0.98974609375,0.201171875,0.0003706412680912763,0.0009134054308628502,0.03187363816683292
4,1800,A,MLP,0.98974609375,0.1943359375,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,1800,A,ChevronSlow,0.98876953125,0.1953125,0.98779296875,0.1943359375,0.99072265625,0.2001953125,1.0,0.0005949787023941674,0.030247387808925417
4,1800,A,IDLGated,0.9921875,0.1953125,0.9912109375,0.1953125,0.9931640625,0.19873046875,0.00036728987470269203,0.0005003824039187062,0.03043622690748887
4,1900,A,MLP,0.98583984375,0.2041015625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,1900,A,ChevronSlow,0.98583984375,0.205078125,0.98486328125,0.2060546875,0.98828125,0.2021484375,1.0,0.00032594165014235434,0.028416505620209136
4,1900,A,IDLGated,0.9873046875,0.2041015625,0.98681640625,0.20458984375,0.98974609375,0.20166015625,0.00036546681076288223,0.00027411983954916784,0.029054921030055303
4,2000,A,MLP,0.990234375,0.20068359375,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,2000,A,ChevronSlow,0.99169921875,0.19970703125,0.99169921875,0.19921875,0.990234375,0.2001953125,1.0,0.00017855758343958246,0.027853137730542633
4,2000,A,IDLGated,0.9921875,0.197265625,0.99267578125,0.197265625,0.99169921875,0.2001953125,0.000364472100045532,0.00015016852280574854,0.028715187112648827
4,2100,A,MLP,0.9921875,0.2001953125,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,2100,A,ChevronSlow,0.99169921875,0.20068359375,0.99169921875,0.2001953125,0.9912109375,0.2001953125,1.0,9.781754062378561e-05,0.02567138608731367
4,2100,A,IDLGated,0.99365234375,0.19921875,0.994140625,0.19873046875,0.9921875,0.19970703125,0.0003639281785581261,8.226542551151537e-05,0.025646716934961008
4,2200,end_A,MLP,0.98583984375,0.2060546875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,2200,end_A,ChevronSlow,0.98779296875,0.20703125,0.9873046875,0.20849609375,0.98974609375,0.201171875,1.0,5.3586473726687196e-05,0.026014139089387524
4,2200,end_A,IDLGated,0.98828125,0.20751953125,0.98779296875,0.2080078125,0.9912109375,0.20068359375,0.0003636304463725537,4.506670311557212e-05,0.026046705995692816
4,2300,B,MLP,0.14794921875,0.91064453125,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,2300,B,ChevronSlow,0.1767578125,0.9287109375,0.16015625,0.931640625,0.89208984375,0.3046875,1.0,0.47637019393783214,0.13248838241077898
4,2300,B,IDLGated,0.15478515625,0.8857421875,0.12646484375,0.880859375,0.93212890625,0.2431640625,0.9999936819076538,0.9039114850352444,0.15560878367451206
4,2400,B,MLP,0.18115234375,0.947265625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,2400,B,ChevronSlow,0.19873046875,0.9677734375,0.19580078125,0.9716796875,0.203125,0.8994140625,1.0,0.6566740378456944,0.14604046124859474
4,2400,B,IDLGated,0.1689453125,0.9375,0.1552734375,0.9248046875,0.869140625,0.29345703125,1.0,1.3045055607540927,0.17854302808363254
4,2420,end_B,MLP,0.1669921875,0.939453125,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,2420,end_B,ChevronSlow,0.18017578125,0.95458984375,0.17626953125,0.95361328125,0.18505859375,0.916015625,1.0,0.6617803245032119,0.14610745544261747
4,2420,end_B,IDLGated,0.17041015625,0.94189453125,0.154296875,0.92626953125,0.86669921875,0.3076171875,1.0,1.3013784934284995,0.17794056282473894
5,0,A,MLP,0.3349609375,0.51708984375,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,0,A,ChevronSlow,0.65673828125,0.21142578125,0.65673828125,0.21142578125,0.65673828125,0.21142578125,1.0,0.0,0.0
5,0,A,IDLGated,0.28955078125,0.5166015625,0.28955078125,0.5166015625,0.28955078125,0.5166015625,1.0,0.0,0.0
5,100,A,MLP,0.94580078125,0.22265625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,100,A,ChevronSlow,0.93212890625,0.22802734375,0.93212890625,0.228515625,0.927734375,0.2001953125,1.0,0.3151861357061389,0.10805501400390248
5,100,A,IDLGated,0.9326171875,0.22998046875,0.9326171875,0.22802734375,0.92919921875,0.24560546875,0.2955293655395508,0.320514612556715,0.1237664489021716
5,200,A,MLP,0.9658203125,0.20654296875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,200,A,ChevronSlow,0.95654296875,0.21142578125,0.9560546875,0.2109375,0.9423828125,0.20166015625,1.0,0.7579942926856755,0.10849500851137657
